Filename, Percentage Available, Total Days, Available Rows
ASN00081051_precipitation.csv, 95.42, 45992, 43887
ASN00081057_precipitation.csv, 96.24, 41648, 40080
ASN00081058_precipitation.csv, 45.01, 100017, 45022
ASN00081063_precipitation.csv, 19.01, 100017, 19018
ASN00081083_precipitation.csv, 19.73, 100016, 19732
ASN00081085_precipitation.csv, 50.44, 100017, 50447
ASN00081087_precipitation.csv, 7.73, 100017, 7733
ASN00081090_precipitation.csv, 20.18, 100017, 20186
ASN00081100_precipitation.csv, 19.39, 100017, 19398
ASN00081115_precipitation.csv, 18.00, 100017, 18002
ASN00081118_precipitation.csv, 13.79, 100017, 13796
ASN00081120_precipitation.csv, 14.08, 100017, 14084
ASN00081123_precipitation.csv, 11.86, 100017, 11864
ASN00081124_precipitation.csv, 11.10, 100017, 11101
ASN00081125_precipitation.csv, 10.03, 100017, 10029
ASN00081127_precipitation.csv, 6.56, 100017, 6559
ASN00082000_precipitation.csv, 83.93, 49451, 41503
ASN00082001_precipitation.csv, 49.63, 100017, 49642
ASN00082002_precipitation.csv, 99.96, 45323, 45307
ASN00082009_precipitation.csv, 41.51, 100017, 41513
ASN00082010_precipitation.csv, 48.47, 100017, 48482
ASN00082011_precipitation.csv, 98.17, 41889, 41124
ASN00082015_precipitation.csv, 46.99, 100017, 46994
ASN00082016_precipitation.csv, 95.79, 51407, 49245
ASN00082018_precipitation.csv, 33.89, 100017, 33898
ASN00082021_precipitation.csv, 43.37, 100017, 43373
ASN00082022_precipitation.csv, 86.74, 46355, 40209
ASN00082024_precipitation.csv, 38.32, 100017, 38331
ASN00082029_precipitation.csv, 43.95, 100017, 43957
ASN00082033_precipitation.csv, 29.88, 100017, 29885
ASN00082035_precipitation.csv, 94.31, 49157, 46359
ASN00082039_precipitation.csv, 40.51, 100017, 40515
ASN00082041_precipitation.csv, 42.18, 100017, 42191
ASN00082042_precipitation.csv, 38.69, 100017, 38699
ASN00082043_precipitation.csv, 48.17, 100017, 48181
ASN00082045_precipitation.csv, 93.90, 50288, 47221
ASN00082046_precipitation.csv, 91.45, 46488, 42513
ASN00082047_precipitation.csv, 93.24, 49734, 46372
ASN00082049_precipitation.csv, 93.66, 51378, 48123
ASN00082051_precipitation.csv, 97.66, 40694, 39742
ASN00082052_precipitation.csv, 87.43, 50839, 44451
ASN00082056_precipitation.csv, 35.65, 100017, 35656
ASN00082057_precipitation.csv, 45.32, 100017, 45331
ASN00082058_precipitation.csv, 47.70, 100017, 47708
ASN00082068_precipitation.csv, 25.20, 100017, 25205
ASN00082076_precipitation.csv, 25.32, 100017, 25324
ASN00082083_precipitation.csv, 21.76, 100017, 21762
ASN00082084_precipitation.csv, 8.28, 100017, 8281
ASN00082090_precipitation.csv, 20.86, 100017, 20860
ASN00082092_precipitation.csv, 18.70, 100017, 18702
ASN00082096_precipitation.csv, 31.07, 100017, 31077
ASN00082103_precipitation.csv, 19.01, 100017, 19012
ASN00082105_precipitation.csv, 8.28, 100017, 8279
ASN00082109_precipitation.csv, 19.87, 100017, 19870
ASN00082110_precipitation.csv, 6.76, 100017, 6763
ASN00082112_precipitation.csv, 7.62, 100017, 7625
ASN00082116_precipitation.csv, 6.27, 100017, 6270
ASN00082127_precipitation.csv, 32.83, 100017, 32835
ASN00082128_precipitation.csv, 8.28, 100017, 8281
ASN00082134_precipitation.csv, 12.79, 100045, 12800
ASN00082138_precipitation.csv, 13.45, 100017, 13451
ASN00082139_precipitation.csv, 10.40, 100017, 10406
ASN00082140_precipitation.csv, 9.44, 100017, 9446
ASN00082142_precipitation.csv, 8.43, 100017, 8431
ASN00082143_precipitation.csv, 8.40, 100017, 8399
ASN00082144_precipitation.csv, 8.42, 100017, 8418
ASN00082145_precipitation.csv, 8.40, 100017, 8397
ASN00082146_precipitation.csv, 8.39, 100017, 8394
ASN00082147_precipitation.csv, 8.27, 100017, 8270
ASN00082148_precipitation.csv, 8.25, 100017, 8255
ASN00082149_precipitation.csv, 8.41, 100017, 8407
ASN00082151_precipitation.csv, 8.43, 100017, 8436
ASN00082153_precipitation.csv, 8.36, 100017, 8361
ASN00082154_precipitation.csv, 8.45, 100017, 8456
ASN00082155_precipitation.csv, 8.45, 100017, 8447
ASN00082156_precipitation.csv, 6.77, 100017, 6767
ASN00082158_precipitation.csv, 8.34, 100017, 8337
ASN00082162_precipitation.csv, 7.24, 100017, 7244
ASN00082163_precipitation.csv, 7.56, 100017, 7560
ASN00082165_precipitation.csv, 7.16, 99933, 7160
ASN00082166_precipitation.csv, 7.45, 100017, 7455
ASN00082167_precipitation.csv, 7.48, 100017, 7479
ASN00082169_precipitation.csv, 6.38, 100017, 6380
ASN00082170_precipitation.csv, 4.60, 100017, 4599
ASN00083000_precipitation.csv, 27.19, 100017, 27193
ASN00083001_precipitation.csv, 5.87, 100017, 5875
ASN00083003_precipitation.csv, 30.15, 100017, 30151
ASN00083010_precipitation.csv, 37.59, 100017, 37599
ASN00083012_precipitation.csv, 86.94, 47773, 41535
ASN00083017_precipitation.csv, 93.85, 43768, 41075
ASN00083019_precipitation.csv, 41.61, 100017, 41614
ASN00083024_precipitation.csv, 14.55, 100017, 14555
ASN00083025_precipitation.csv, 99.57, 47757, 47554
ASN00083031_precipitation.csv, 97.74, 41182, 40250
ASN00083032_precipitation.csv, 33.41, 100017, 33414
ASN00083033_precipitation.csv, 93.76, 50692, 47529
ASN00083035_precipitation.csv, 26.29, 100017, 26293
ASN00083038_precipitation.csv, 25.39, 100017, 25395
ASN00083043_precipitation.csv, 17.88, 100017, 17882
ASN00083058_precipitation.csv, 5.45, 100017, 5451
ASN00083067_precipitation.csv, 16.08, 99999, 16076
ASN00083073_precipitation.csv, 89.44, 40373, 36108
ASN00083077_precipitation.csv, 7.19, 100017, 7191
ASN00083079_precipitation.csv, 17.24, 100031, 17245
ASN00083083_precipitation.csv, 12.95, 100017, 12956
ASN00083084_precipitation.csv, 10.45, 100017, 10455
ASN00083085_precipitation.csv, 9.94, 100017, 9937
ASN00083090_precipitation.csv, 7.19, 100017, 7192
ASN00083091_precipitation.csv, 7.01, 100017, 7011
ASN00084000_precipitation.csv, 72.77, 43727, 31818
ASN00084002_precipitation.csv, 46.94, 100017, 46946
ASN00084003_precipitation.csv, 47.81, 100017, 47822
ASN00084005_precipitation.csv, 98.89, 48304, 47767
ASN00084014_precipitation.csv, 38.75, 100017, 38753
ASN00084015_precipitation.csv, 37.26, 100017, 37262
ASN00084016_precipitation.csv, 56.97, 100017, 56979
ASN00084023_precipitation.csv, 19.38, 100017, 19379
ASN00084025_precipitation.csv, 42.56, 100017, 42570
ASN00084030_precipitation.csv, 99.72, 47020, 46888
ASN00084044_precipitation.csv, 25.69, 99986, 25687
ASN00084045_precipitation.csv, 24.56, 100016, 24560
ASN00084084_precipitation.csv, 17.15, 100017, 17155
ASN00084093_precipitation.csv, 20.43, 100017, 20431
ASN00084096_precipitation.csv, 20.42, 100017, 20424
ASN00084097_precipitation.csv, 7.42, 100017, 7419
ASN00084107_precipitation.csv, 19.41, 100017, 19413
ASN00084118_precipitation.csv, 8.17, 100017, 8173
ASN00084122_precipitation.csv, 19.03, 100017, 19038
ASN00084126_precipitation.csv, 5.16, 100017, 5159
ASN00084128_precipitation.csv, 4.98, 100017, 4981
ASN00084134_precipitation.csv, 15.53, 100017, 15528
ASN00084140_precipitation.csv, 13.63, 100017, 13636
ASN00084142_precipitation.csv, 10.54, 100017, 10537
ASN00084143_precipitation.csv, 10.42, 99990, 10421
ASN00084144_precipitation.csv, 10.23, 100017, 10231
ASN00084145_precipitation.csv, 8.29, 100017, 8296
ASN00084147_precipitation.csv, 7.64, 100017, 7646
ASN00084148_precipitation.csv, 7.13, 100017, 7132
ASN00084150_precipitation.csv, 4.75, 100017, 4748
ASN00085007_precipitation.csv, 8.86, 100017, 8858
ASN00085009_precipitation.csv, 8.43, 100017, 8427
ASN00085020_precipitation.csv, 96.67, 45839, 44314
ASN00085021_precipitation.csv, 7.05, 100017, 7049
ASN00085023_precipitation.csv, 91.63, 44894, 41137
ASN00085028_precipitation.csv, 33.49, 100017, 33492
ASN00085029_precipitation.csv, 46.81, 100017, 46815
ASN00085030_precipitation.csv, 7.16, 100017, 7160
ASN00085033_precipitation.csv, 42.54, 100017, 42543
ASN00085034_precipitation.csv, 30.14, 100017, 30142
ASN00085040_precipitation.csv, 42.73, 100017, 42737
ASN00085041_precipitation.csv, 31.24, 99976, 31235
ASN00085042_precipitation.csv, 43.81, 100015, 43815
ASN00085045_precipitation.csv, 41.48, 100017, 41486
ASN00085049_precipitation.csv, 47.06, 100017, 47065
ASN00085050_precipitation.csv, 95.27, 41881, 39902
ASN00085053_precipitation.csv, 39.25, 100017, 39253
ASN00085058_precipitation.csv, 6.55, 100017, 6552
ASN00085059_precipitation.csv, 94.64, 44286, 41913
ASN00085062_precipitation.csv, 70.51, 42905, 30252
ASN00085063_precipitation.csv, 42.40, 100017, 42406
ASN00085071_precipitation.csv, 91.74, 46386, 42555
ASN00085072_precipitation.csv, 29.58, 100017, 29581
ASN00085073_precipitation.csv, 44.41, 100017, 44417
ASN00085084_precipitation.csv, 90.76, 42231, 38330
ASN00085085_precipitation.csv, 43.00, 100017, 43006
ASN00085091_precipitation.csv, 88.69, 50890, 45135
ASN00085093_precipitation.csv, 93.30, 46476, 43361
ASN00085094_precipitation.csv, 88.69, 45259, 40138
ASN00085096_precipitation.csv, 55.09, 100303, 55252
ASN00085099_precipitation.csv, 4.40, 100017, 4399
ASN00085137_precipitation.csv, 29.66, 100017, 29669
ASN00085160_precipitation.csv, 25.34, 100017, 25349
ASN00085163_precipitation.csv, 20.83, 100017, 20837
ASN00085166_precipitation.csv, 19.85, 100017, 19851
ASN00085167_precipitation.csv, 19.96, 100017, 19962
ASN00085168_precipitation.csv, 19.98, 100017, 19984
ASN00085179_precipitation.csv, 19.20, 100017, 19204
ASN00085193_precipitation.csv, 93.61, 45336, 42438
ASN00085195_precipitation.csv, 19.43, 100017, 19431
ASN00085200_precipitation.csv, 18.02, 100017, 18026
ASN00085227_precipitation.csv, 18.19, 100017, 18198
ASN00085238_precipitation.csv, 22.03, 100017, 22034
ASN00085270_precipitation.csv, 8.48, 100017, 8478
ASN00085276_precipitation.csv, 7.74, 100017, 7746
ASN00085277_precipitation.csv, 15.11, 100017, 15113
ASN00085279_precipitation.csv, 16.00, 100017, 16006
ASN00085280_precipitation.csv, 14.63, 100017, 14633
ASN00085281_precipitation.csv, 8.32, 100017, 8317
ASN00085282_precipitation.csv, 28.60, 100017, 28605
ASN00085288_precipitation.csv, 10.43, 100017, 10430
ASN00085289_precipitation.csv, 11.46, 100017, 11463
ASN00085291_precipitation.csv, 8.30, 100017, 8297
ASN00085292_precipitation.csv, 12.21, 100017, 12215
ASN00085293_precipitation.csv, 11.00, 100045, 11006
ASN00085296_precipitation.csv, 10.33, 100017, 10334
ASN00085297_precipitation.csv, 8.99, 100017, 8991
ASN00085303_precipitation.csv, 7.82, 100017, 7820
ASN00085305_precipitation.csv, 8.76, 100017, 8758
ASN00086017_precipitation.csv, 92.20, 43129, 39764
ASN00086018_precipitation.csv, 97.29, 48770, 47448
ASN00086020_precipitation.csv, 38.65, 100017, 38655
ASN00086035_precipitation.csv, 39.83, 100017, 39834
ASN00086036_precipitation.csv, 93.07, 42279, 39349
ASN00086038_precipitation.csv, 25.31, 100017, 25316
ASN00086039_precipitation.csv, 41.92, 100017, 41929
ASN00086063_precipitation.csv, 35.43, 100017, 35438
ASN00086066_precipitation.csv, 95.15, 47732, 45418
ASN00086068_precipitation.csv, 8.89, 100017, 8893
ASN00086070_precipitation.csv, 93.36, 46265, 43195
ASN00086071_precipitation.csv, 99.47, 58355, 58045
ASN00086074_precipitation.csv, 30.23, 100017, 30240
ASN00086076_precipitation.csv, 28.93, 100017, 28937
ASN00086077_precipitation.csv, 25.64, 100017, 25649
ASN00086079_precipitation.csv, 45.26, 100017, 45268
ASN00086085_precipitation.csv, 98.22, 52208, 51277
ASN00086088_precipitation.csv, 39.12, 100017, 39122
ASN00086092_precipitation.csv, 91.66, 44043, 40368
ASN00086094_precipitation.csv, 23.81, 100015, 23813
ASN00086095_precipitation.csv, 87.14, 46087, 40159
ASN00086096_precipitation.csv, 39.71, 100017, 39714
ASN00086104_precipitation.csv, 26.58, 100017, 26583
ASN00086105_precipitation.csv, 94.11, 42611, 40100
ASN00086111_precipitation.csv, 25.70, 100010, 25698
ASN00086117_precipitation.csv, 46.50, 100017, 46508
ASN00086119_precipitation.csv, 38.61, 100017, 38614
ASN00086121_precipitation.csv, 97.61, 47086, 45959
ASN00086127_precipitation.csv, 39.82, 100015, 39824
ASN00086131_precipitation.csv, 50.97, 100017, 50976
ASN00086142_precipitation.csv, 21.88, 100017, 21881
ASN00086194_precipitation.csv, 62.35, 50768, 31655
ASN00086210_precipitation.csv, 22.06, 100017, 22059
ASN00086213_precipitation.csv, 24.89, 100017, 24893
ASN00086219_precipitation.csv, 70.95, 49917, 35418
ASN00086223_precipitation.csv, 22.87, 100017, 22877
ASN00086224_precipitation.csv, 20.16, 100017, 20164
ASN00086232_precipitation.csv, 19.36, 100017, 19361
ASN00086234_precipitation.csv, 18.75, 100015, 18752
ASN00086265_precipitation.csv, 15.09, 100017, 15096
ASN00086281_precipitation.csv, 18.69, 100017, 18693
ASN00086282_precipitation.csv, 19.80, 100307, 19856
ASN00086299_precipitation.csv, 16.07, 100017, 16072
ASN00086303_precipitation.csv, 18.19, 100017, 18189
ASN00086304_precipitation.csv, 13.85, 100017, 13851
ASN00086305_precipitation.csv, 15.41, 100017, 15416
ASN00086314_precipitation.csv, 22.34, 100045, 22350
ASN00086350_precipitation.csv, 15.91, 100017, 15912
ASN00086358_precipitation.csv, 10.62, 100017, 10623
ASN00086361_precipitation.csv, 11.80, 100017, 11801
ASN00086364_precipitation.csv, 13.39, 100017, 13391
ASN00086373_precipitation.csv, 10.56, 100017, 10557
ASN00086374_precipitation.csv, 10.48, 100017, 10486
ASN00086377_precipitation.csv, 13.81, 100017, 13814
ASN00086379_precipitation.csv, 11.68, 100017, 11683
ASN00086383_precipitation.csv, 10.50, 100017, 10506
ASN00086393_precipitation.csv, 7.63, 100017, 7633
ASN00087000_precipitation.csv, 98.23, 45717, 44906
ASN00087006_precipitation.csv, 95.26, 53600, 51058
ASN00087007_precipitation.csv, 47.53, 100017, 47535
ASN00087009_precipitation.csv, 94.50, 43293, 40910
ASN00087011_precipitation.csv, 99.99, 46598, 46593
ASN00087014_precipitation.csv, 52.00, 100017, 52004
ASN00087016_precipitation.csv, 4.33, 100017, 4327
ASN00087017_precipitation.csv, 47.71, 100017, 47714
ASN00087021_precipitation.csv, 85.09, 54647, 46501
ASN00087023_precipitation.csv, 93.55, 40998, 38353
ASN00087026_precipitation.csv, 65.59, 46506, 30504
ASN00087029_precipitation.csv, 47.40, 100017, 47413
ASN00087031_precipitation.csv, 30.30, 100307, 30392
ASN00087033_precipitation.csv, 41.49, 100017, 41498
ASN00087034_precipitation.csv, 88.56, 50769, 44959
ASN00087036_precipitation.csv, 44.77, 100017, 44777
ASN00087039_precipitation.csv, 80.66, 49033, 39550
ASN00087040_precipitation.csv, 27.48, 100017, 27488
ASN00087042_precipitation.csv, 41.43, 100014, 41437
ASN00087043_precipitation.csv, 40.04, 100017, 40042
ASN00087045_precipitation.csv, 40.46, 100017, 40470
ASN00087046_precipitation.csv, 53.68, 100045, 53707
ASN00087048_precipitation.csv, 47.45, 100017, 47460
ASN00087053_precipitation.csv, 92.15, 48468, 44662
ASN00087054_precipitation.csv, 97.49, 42460, 41396
ASN00087059_precipitation.csv, 91.25, 44194, 40327
ASN00087061_precipitation.csv, 46.18, 100045, 46204
ASN00087067_precipitation.csv, 42.28, 99847, 42218
ASN00087068_precipitation.csv, 6.30, 100017, 6303
ASN00087095_precipitation.csv, 24.49, 100017, 24498
ASN00087113_precipitation.csv, 14.62, 100017, 14623
ASN00087114_precipitation.csv, 18.06, 100017, 18068
ASN00087118_precipitation.csv, 18.15, 100017, 18155
ASN00087119_precipitation.csv, 16.45, 100010, 16452
ASN00087121_precipitation.csv, 19.76, 100017, 19763
ASN00087124_precipitation.csv, 20.16, 100017, 20159
ASN00087130_precipitation.csv, 15.80, 100017, 15802
ASN00087135_precipitation.csv, 7.83, 100045, 7836
ASN00087147_precipitation.csv, 18.88, 100016, 18879
ASN00087161_precipitation.csv, 18.27, 100017, 18278
ASN00087162_precipitation.csv, 7.35, 100017, 7354
ASN00087168_precipitation.csv, 10.44, 100017, 10446
ASN00087171_precipitation.csv, 10.85, 100017, 10855
ASN00087173_precipitation.csv, 10.61, 100017, 10615
ASN00087175_precipitation.csv, 10.41, 100017, 10407
ASN00087176_precipitation.csv, 7.69, 100045, 7696
ASN00087178_precipitation.csv, 9.33, 100017, 9327
ASN00088001_precipitation.csv, 48.52, 98767, 47923
ASN00088002_precipitation.csv, 42.67, 100017, 42679
ASN00088004_precipitation.csv, 85.56, 40184, 34380
ASN00088007_precipitation.csv, 94.80, 40486, 38380
ASN00088008_precipitation.csv, 24.88, 100017, 24888
ASN00088009_precipitation.csv, 25.96, 100017, 25963
ASN00088010_precipitation.csv, 8.19, 100017, 8188
ASN00088011_precipitation.csv, 97.12, 44462, 43180
ASN00088013_precipitation.csv, 92.76, 44590, 41360
ASN00088015_precipitation.csv, 50.61, 100017, 50615
ASN00088019_precipitation.csv, 20.98, 100017, 20980
ASN00088020_precipitation.csv, 50.21, 100045, 50235
ASN00088021_precipitation.csv, 30.66, 100017, 30666
ASN00088023_precipitation.csv, 49.19, 100017, 49200
ASN00088028_precipitation.csv, 26.48, 100017, 26488
ASN00088029_precipitation.csv, 49.54, 100017, 49547
ASN00088031_precipitation.csv, 39.14, 100017, 39144
ASN00088032_precipitation.csv, 38.18, 100017, 38185
ASN00088033_precipitation.csv, 90.59, 40545, 36729
ASN00088034_precipitation.csv, 99.56, 43248, 43057
ASN00088037_precipitation.csv, 27.43, 100017, 27432
ASN00088038_precipitation.csv, 41.70, 100017, 41706
ASN00088041_precipitation.csv, 82.93, 47100, 39062
ASN00088042_precipitation.csv, 49.75, 100017, 49757
ASN00088043_precipitation.csv, 52.92, 100017, 52924
ASN00088044_precipitation.csv, 40.77, 100017, 40779
ASN00088048_precipitation.csv, 45.84, 100017, 45845
ASN00088050_precipitation.csv, 96.81, 44037, 42631
ASN00088051_precipitation.csv, 40.10, 100017, 40111
ASN00088052_precipitation.csv, 83.87, 51680, 43343
ASN00088053_precipitation.csv, 47.05, 100017, 47061
ASN00088056_precipitation.csv, 43.99, 100017, 44000
ASN00088059_precipitation.csv, 42.16, 100017, 42167
ASN00088060_precipitation.csv, 49.63, 100017, 49638
ASN00088061_precipitation.csv, 43.56, 100017, 43569
ASN00088064_precipitation.csv, 7.02, 100017, 7022
ASN00088066_precipitation.csv, 85.89, 41607, 35735
ASN00088067_precipitation.csv, 47.58, 100017, 47590
ASN00088071_precipitation.csv, 6.26, 100017, 6260
ASN00088103_precipitation.csv, 5.56, 100017, 5560
ASN00088108_precipitation.csv, 23.45, 100017, 23458
ASN00088109_precipitation.csv, 23.33, 100017, 23337
ASN00088110_precipitation.csv, 21.14, 100017, 21140
ASN00088113_precipitation.csv, 19.54, 99956, 19530
ASN00088119_precipitation.csv, 9.74, 100017, 9738
ASN00088121_precipitation.csv, 19.95, 100017, 19952
ASN00088123_precipitation.csv, 19.53, 100017, 19531
ASN00088124_precipitation.csv, 18.57, 100017, 18575
ASN00088126_precipitation.csv, 7.15, 100017, 7152
ASN00088137_precipitation.csv, 7.91, 100017, 7907
ASN00088138_precipitation.csv, 7.92, 100017, 7925
ASN00088162_precipitation.csv, 10.56, 100017, 10562
ASN00088164_precipitation.csv, 10.06, 100017, 10062
ASN00089001_precipitation.csv, 99.38, 41667, 41407
ASN00089002_precipitation.csv, 42.40, 100017, 42405
ASN00089003_precipitation.csv, 48.99, 100017, 48994
ASN00089005_precipitation.csv, 87.08, 50671, 44124
ASN00089006_precipitation.csv, 81.92, 47450, 38871
ASN00089009_precipitation.csv, 96.31, 50159, 48306
ASN00089010_precipitation.csv, 79.46, 44812, 35607
ASN00089011_precipitation.csv, 43.80, 100017, 43811
ASN00089016_precipitation.csv, 39.26, 100017, 39265
ASN00089018_precipitation.csv, 36.84, 100017, 36844
ASN00089019_precipitation.csv, 43.85, 100017, 43862
ASN00089022_precipitation.csv, 44.97, 100017, 44978
ASN00089025_precipitation.csv, 43.46, 100017, 43469
ASN00089030_precipitation.csv, 43.35, 100017, 43359
ASN00089033_precipitation.csv, 48.74, 100016, 48746
ASN00089034_precipitation.csv, 40.65, 100017, 40655
ASN00089035_precipitation.csv, 96.19, 40787, 39232
ASN00089037_precipitation.csv, 93.11, 43512, 40512
ASN00089043_precipitation.csv, 25.39, 100017, 25395
ASN00089045_precipitation.csv, 21.60, 100017, 21600
ASN00089048_precipitation.csv, 25.97, 100017, 25979
ASN00089068_precipitation.csv, 21.12, 100017, 21125
ASN00089074_precipitation.csv, 23.18, 100017, 23183
ASN00089082_precipitation.csv, 20.01, 100017, 20014
ASN00089084_precipitation.csv, 6.85, 100017, 6852
ASN00089085_precipitation.csv, 20.04, 100017, 20042
ASN00089092_precipitation.csv, 17.82, 100017, 17822
ASN00089103_precipitation.csv, 45.87, 100017, 45879
ASN00089104_precipitation.csv, 7.73, 100017, 7736
ASN00089106_precipitation.csv, 24.22, 100017, 24227
ASN00089107_precipitation.csv, 11.03, 100017, 11028
ASN00089109_precipitation.csv, 10.20, 100017, 10200
ASN00089111_precipitation.csv, 6.14, 100017, 6141
ASN00089112_precipitation.csv, 6.51, 100017, 6513
ASN00090001_precipitation.csv, 41.97, 100017, 41975
ASN00090004_precipitation.csv, 14.34, 100017, 14339
ASN00090005_precipitation.csv, 40.61, 100017, 40616
ASN00090006_precipitation.csv, 65.94, 47610, 31392
ASN00090008_precipitation.csv, 39.41, 100017, 39419
ASN00090010_precipitation.csv, 44.25, 100017, 44259
ASN00090013_precipitation.csv, 43.22, 100017, 43232
ASN00090015_precipitation.csv, 56.10, 100303, 56269
ASN00090019_precipitation.csv, 45.18, 100017, 45184
ASN00090020_precipitation.csv, 50.33, 100017, 50337
ASN00090021_precipitation.csv, 42.60, 100017, 42603
ASN00090022_precipitation.csv, 9.30, 100017, 9305
ASN00090024_precipitation.csv, 42.80, 100017, 42806
ASN00090026_precipitation.csv, 27.94, 100017, 27943
ASN00090031_precipitation.csv, 57.69, 54115, 31220
ASN00090033_precipitation.csv, 44.81, 100017, 44822
ASN00090035_precipitation.csv, 8.64, 100017, 8641
ASN00090036_precipitation.csv, 39.15, 100017, 39155
ASN00090040_precipitation.csv, 82.08, 43617, 35801
ASN00090045_precipitation.csv, 44.67, 100017, 44673
ASN00090051_precipitation.csv, 92.76, 44426, 41208
ASN00090055_precipitation.csv, 28.71, 100017, 28713
ASN00090057_precipitation.csv, 92.40, 49424, 45666
ASN00090058_precipitation.csv, 92.20, 42637, 39310
ASN00090059_precipitation.csv, 95.42, 49154, 46902
ASN00090060_precipitation.csv, 45.61, 100017, 45621
ASN00090061_precipitation.csv, 49.79, 100017, 49800
ASN00090062_precipitation.csv, 31.81, 100017, 31813
ASN00090063_precipitation.csv, 48.43, 100017, 48440
ASN00090067_precipitation.csv, 49.52, 100017, 49530
ASN00090070_precipitation.csv, 50.24, 100017, 50250
ASN00090071_precipitation.csv, 40.44, 100017, 40451
ASN00090076_precipitation.csv, 22.83, 100017, 22831
ASN00090077_precipitation.csv, 42.89, 100017, 42896
ASN00090079_precipitation.csv, 32.84, 100017, 32848
ASN00090080_precipitation.csv, 41.79, 100017, 41802
ASN00090081_precipitation.csv, 81.19, 47877, 38872
ASN00090083_precipitation.csv, 99.71, 40362, 40245
ASN00090084_precipitation.csv, 49.04, 100017, 49044
ASN00090085_precipitation.csv, 44.06, 100017, 44064
ASN00090088_precipitation.csv, 93.44, 43769, 40896
ASN00090093_precipitation.csv, 24.43, 100017, 24434
ASN00090095_precipitation.csv, 23.97, 100017, 23979
ASN00090105_precipitation.csv, 21.86, 100017, 21861
ASN00090138_precipitation.csv, 21.26, 100017, 21261
ASN00090147_precipitation.csv, 41.07, 100001, 41067
ASN00090153_precipitation.csv, 19.61, 100017, 19612
ASN00090164_precipitation.csv, 8.32, 100017, 8320
ASN00090165_precipitation.csv, 19.23, 100017, 19233
ASN00090167_precipitation.csv, 41.04, 100017, 41045
ASN00090171_precipitation.csv, 15.26, 100017, 15266
ASN00090173_precipitation.csv, 14.57, 100017, 14576
ASN00090175_precipitation.csv, 10.53, 100017, 10529
ASN00090176_precipitation.csv, 10.61, 100017, 10615
ASN00090180_precipitation.csv, 10.58, 100017, 10583
ASN00090181_precipitation.csv, 6.80, 100017, 6801
ASN00090182_precipitation.csv, 6.99, 100017, 6989
ASN00090183_precipitation.csv, 6.77, 100017, 6773
ASN00090184_precipitation.csv, 10.49, 100307, 10524
ASN00090185_precipitation.csv, 7.08, 100017, 7084
ASN00090186_precipitation.csv, 9.29, 100017, 9293
ASN00090187_precipitation.csv, 8.25, 100017, 8255
ASN00090188_precipitation.csv, 6.44, 100017, 6441
ASN00091000_precipitation.csv, 38.71, 100017, 38719
ASN00091001_precipitation.csv, 40.62, 100017, 40628
ASN00091004_precipitation.csv, 67.25, 46721, 31421
ASN00091011_precipitation.csv, 42.08, 100017, 42085
ASN00091019_precipitation.csv, 34.02, 100017, 34027
ASN00091021_precipitation.csv, 29.30, 100011, 29303
ASN00091029_precipitation.csv, 26.33, 100017, 26332
ASN00091032_precipitation.csv, 34.76, 100017, 34768
ASN00091033_precipitation.csv, 93.93, 46171, 43369
ASN00091034_precipitation.csv, 33.72, 100016, 33728
ASN00091039_precipitation.csv, 41.26, 100017, 41270
ASN00091041_precipitation.csv, 33.62, 100017, 33629
ASN00091044_precipitation.csv, 86.86, 40816, 35452
ASN00091048_precipitation.csv, 79.91, 47116, 37650
ASN00091053_precipitation.csv, 37.76, 100017, 37769
ASN00091054_precipitation.csv, 84.91, 47390, 40241
ASN00091055_precipitation.csv, 24.76, 100017, 24768
ASN00091057_precipitation.csv, 85.17, 45449, 38710
ASN00091060_precipitation.csv, 28.02, 100017, 28028
ASN00091072_precipitation.csv, 31.75, 100017, 31756
ASN00091086_precipitation.csv, 38.96, 100017, 38969
ASN00091088_precipitation.csv, 91.81, 41106, 37739
ASN00091090_precipitation.csv, 35.48, 100017, 35490
ASN00091094_precipitation.csv, 59.82, 47411, 28363
ASN00091102_precipitation.csv, 80.79, 47007, 37978
ASN00091103_precipitation.csv, 94.57, 41503, 39250
ASN00091107_precipitation.csv, 18.80, 100017, 18806
ASN00091109_precipitation.csv, 42.09, 100017, 42099
ASN00091118_precipitation.csv, 17.26, 100017, 17263
ASN00091126_precipitation.csv, 22.10, 100017, 22104
ASN00091149_precipitation.csv, 20.11, 100017, 20116
ASN00091150_precipitation.csv, 21.77, 100017, 21772
ASN00091153_precipitation.csv, 20.34, 100017, 20342
ASN00091156_precipitation.csv, 20.76, 100039, 20768
ASN00091161_precipitation.csv, 21.42, 100017, 21420
ASN00091167_precipitation.csv, 20.20, 100017, 20207
ASN00091171_precipitation.csv, 19.70, 100017, 19699
ASN00091173_precipitation.csv, 21.14, 100045, 21147
ASN00091185_precipitation.csv, 18.96, 100017, 18967
ASN00091186_precipitation.csv, 18.09, 100017, 18098
ASN00091194_precipitation.csv, 6.71, 100017, 6714
ASN00091197_precipitation.csv, 19.67, 100017, 19675
ASN00091198_precipitation.csv, 8.93, 100017, 8930
ASN00091219_precipitation.csv, 19.29, 100017, 19289
ASN00091223_precipitation.csv, 19.37, 100017, 19378
ASN00091225_precipitation.csv, 15.78, 100017, 15782
ASN00091227_precipitation.csv, 9.40, 100017, 9405
